Program,Year,Period,State,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Value
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,175.8
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,RICE,RICE - ACRES HARVESTED,TOTAL,"68,000"
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,RICE,RICE - ACRES PLANTED,TOTAL,"68,300"
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,080"
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"95,300"
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"96,200"
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,JEFFERSON,69,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,54.6
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"19,900"
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,181.7
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,RICE,RICE - ACRES HARVESTED,TOTAL,"30,800"
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,RICE,RICE - ACRES PLANTED,TOTAL,"31,000"
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,910"
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"55,400"
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"55,800"
SURVEY,2023,YEAR,ARKANSAS,SOUTHEAST,90,LINCOLN,79,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,53.3
SURVEY,2023,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"2,080"
SURVEY,2023,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"2,100"
SURVEY,2023,YEAR,ARKANSAS,WEST CENTRAL,40,FRANKLIN,47,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,39.4
SURVEY,2023,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"3,770"
SURVEY,2023,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"3,800"
SURVEY,2023,YEAR,ARKANSAS,WEST CENTRAL,40,SEBASTIAN,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,31.8
SURVEY,2023,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"2,150"
SURVEY,2023,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,150.7
SURVEY,2023,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"6,950"
SURVEY,2023,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"7,000"
SURVEY,2023,YEAR,ARKANSAS,WEST CENTRAL,40,YELL,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,44.6
SURVEY,2022,YEAR,ARKANSAS,,99,OTHER COUNTIES,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"79,740"
SURVEY,2022,YEAR,ARKANSAS,,99,OTHER COUNTIES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,163.5
SURVEY,2022,YEAR,ARKANSAS,,99,OTHER COUNTIES,,RICE,RICE - ACRES HARVESTED,TOTAL,"124,280"
SURVEY,2022,YEAR,ARKANSAS,,99,OTHER COUNTIES,,RICE,RICE - ACRES PLANTED,TOTAL,"129,100"
SURVEY,2022,YEAR,ARKANSAS,,99,OTHER COUNTIES,,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,400"
SURVEY,2022,YEAR,ARKANSAS,,99,OTHER COUNTIES,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"90,930"
SURVEY,2022,YEAR,ARKANSAS,,99,OTHER COUNTIES,,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"96,400"
SURVEY,2022,YEAR,ARKANSAS,,99,OTHER COUNTIES,,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,41.4
SURVEY,2022,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"2,540"
SURVEY,2022,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,141.7
SURVEY,2022,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"15,900"
SURVEY,2022,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"16,300"
SURVEY,2022,YEAR,ARKANSAS,CENTRAL,50,CONWAY,29,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,32
SURVEY,2022,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"6,590"
SURVEY,2022,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"6,900"
SURVEY,2022,YEAR,ARKANSAS,CENTRAL,50,FAULKNER,45,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,39.9
SURVEY,2022,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"17,000"
SURVEY,2022,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"18,700"
SURVEY,2022,YEAR,ARKANSAS,CENTRAL,50,PULASKI,119,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,35.6
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"53,900"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,187.9
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,RICE,RICE - ACRES HARVESTED,TOTAL,"65,300"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,RICE,RICE - ACRES PLANTED,TOTAL,"65,800"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,780"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"171,300"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"171,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,ARKANSAS,1,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,56
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"16,100"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,156.3
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,RICE,RICE - ACRES HARVESTED,TOTAL,"24,000"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,RICE,RICE - ACRES PLANTED,TOTAL,"24,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,510"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"218,000"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"218,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CRITTENDEN,35,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,53.2
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"28,700"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,174
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,RICE,RICE - ACRES HARVESTED,TOTAL,"54,100"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,RICE,RICE - ACRES PLANTED,TOTAL,"54,600"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,700"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"161,800"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"162,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,CROSS,37,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,51.9
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"38,800"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,180.4
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,RICE,RICE - ACRES HARVESTED,TOTAL,"15,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,RICE,RICE - ACRES PLANTED,TOTAL,"15,600"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,240"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"131,200"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"132,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LEE,77,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,57.7
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"37,700"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,171.6
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,RICE,RICE - ACRES HARVESTED,TOTAL,"80,800"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,RICE,RICE - ACRES PLANTED,TOTAL,"81,400"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"88,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"89,200"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,LONOKE,85,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,49.6
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"24,800"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,168.3
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,RICE,RICE - ACRES HARVESTED,TOTAL,"35,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,RICE,RICE - ACRES PLANTED,TOTAL,"35,700"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,220"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"89,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"90,300"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,MONROE,95,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,44.2
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PHILLIPS,107,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"29,300"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PHILLIPS,107,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,170.4
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PHILLIPS,107,RICE,RICE - ACRES HARVESTED,TOTAL,"19,600"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PHILLIPS,107,RICE,RICE - ACRES PLANTED,TOTAL,"19,700"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PHILLIPS,107,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,550"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PHILLIPS,107,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"201,000"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PHILLIPS,107,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"202,000"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PHILLIPS,107,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,55.4
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PRAIRIE,117,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"27,600"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PRAIRIE,117,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,188.4
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PRAIRIE,117,RICE,RICE - ACRES HARVESTED,TOTAL,"51,700"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PRAIRIE,117,RICE,RICE - ACRES PLANTED,TOTAL,"52,400"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PRAIRIE,117,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,560"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PRAIRIE,117,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"99,800"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PRAIRIE,117,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"100,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,PRAIRIE,117,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,50.6
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,SAINT FRANCIS,123,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"25,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,SAINT FRANCIS,123,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,180.5
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,SAINT FRANCIS,123,RICE,RICE - ACRES HARVESTED,TOTAL,"32,000"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,SAINT FRANCIS,123,RICE,RICE - ACRES PLANTED,TOTAL,"32,300"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,SAINT FRANCIS,123,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,290"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,SAINT FRANCIS,123,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"147,800"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,SAINT FRANCIS,123,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"148,500"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,SAINT FRANCIS,123,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,52
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,WOODRUFF,147,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"18,100"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,WOODRUFF,147,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,151.6
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,WOODRUFF,147,RICE,RICE - ACRES HARVESTED,TOTAL,"52,000"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,WOODRUFF,147,RICE,RICE - ACRES PLANTED,TOTAL,"52,900"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,WOODRUFF,147,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,530"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,WOODRUFF,147,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"119,200"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,WOODRUFF,147,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"122,000"
SURVEY,2022,YEAR,ARKANSAS,EAST CENTRAL,60,WOODRUFF,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,40.1
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,CLAY,21,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"31,100"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,CLAY,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,196.2
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,CLAY,21,RICE,RICE - ACRES HARVESTED,TOTAL,"61,400"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,CLAY,21,RICE,RICE - ACRES PLANTED,TOTAL,"61,900"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,CLAY,21,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,610"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,CLAY,21,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"111,000"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,CLAY,21,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"112,500"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,CLAY,21,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,54.7
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,CRAIGHEAD,31,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"94,100"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,CRAIGHEAD,31,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"96,800"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,CRAIGHEAD,31,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,46.5
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,GREENE,55,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"26,100"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,GREENE,55,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,173.9
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,GREENE,55,RICE,RICE - ACRES HARVESTED,TOTAL,"61,900"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,GREENE,55,RICE,RICE - ACRES PLANTED,TOTAL,"62,400"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,GREENE,55,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,270"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,GREENE,55,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"72,800"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,GREENE,55,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"74,200"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,GREENE,55,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,52
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,INDEPENDENCE,63,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"8,190"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,INDEPENDENCE,63,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,142.9
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,INDEPENDENCE,63,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"22,700"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,INDEPENDENCE,63,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"23,700"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,INDEPENDENCE,63,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,42.9
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,JACKSON,67,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"17,300"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,JACKSON,67,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,159
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,JACKSON,67,RICE,RICE - ACRES HARVESTED,TOTAL,"81,600"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,JACKSON,67,RICE,RICE - ACRES PLANTED,TOTAL,"91,600"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,JACKSON,67,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,010"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,JACKSON,67,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"106,300"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,JACKSON,67,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"111,000"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,JACKSON,67,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,38.4
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,LAWRENCE,75,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"9,600"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,LAWRENCE,75,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,160.7
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,LAWRENCE,75,RICE,RICE - ACRES HARVESTED,TOTAL,"65,800"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,LAWRENCE,75,RICE,RICE - ACRES PLANTED,TOTAL,"67,400"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,LAWRENCE,75,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,320"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,LAWRENCE,75,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"65,400"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,LAWRENCE,75,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"67,400"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,LAWRENCE,75,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,48.7
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,MISSISSIPPI,93,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,"17,100"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,MISSISSIPPI,93,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,174.5
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,MISSISSIPPI,93,RICE,RICE - ACRES HARVESTED,TOTAL,"43,100"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,MISSISSIPPI,93,RICE,RICE - ACRES PLANTED,TOTAL,"43,500"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,MISSISSIPPI,93,RICE,"RICE - YIELD, MEASURED IN LB / ACRE",TOTAL,"7,850"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,MISSISSIPPI,93,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,"278,000"
SURVEY,2022,YEAR,ARKANSAS,NORTHEAST,30,MISSISSIPPI,93,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,"279,000"
